
1491400802
PING 104.16.62.3 (104.16.62.3) 56(84) bytes of data.
64 bytes from 104.16.62.3: icmp_seq=82 ttl=53 time=6.95 ms
64 bytes from 104.16.62.3: icmp_seq=83 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=84 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=85 ttl=53 time=6.96 ms
64 bytes from 104.16.62.3: icmp_seq=86 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=87 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=88 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=89 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=90 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=91 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=92 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=93 ttl=53 time=6.96 ms
64 bytes from 104.16.62.3: icmp_seq=94 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=95 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=96 ttl=53 time=6.96 ms
64 bytes from 104.16.62.3: icmp_seq=97 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=98 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=99 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=100 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=101 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=102 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=103 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=104 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=105 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=106 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=107 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=108 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=109 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=110 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=111 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=112 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=113 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=114 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=115 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=116 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=117 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=118 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=119 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=120 ttl=53 time=7.03 ms

--- 104.16.62.3 ping statistics ---
120 packets transmitted, 120 received, 0% packet loss, time 119074ms
rtt min/avg/max/mdev = 6.959/7.007/7.483/0.077 ms

1493474403
PING 104.16.62.3 (104.16.62.3) 56(84) bytes of data.
64 bytes from 104.16.62.3: icmp_seq=1 ttl=53 time=7.30 ms
64 bytes from 104.16.62.3: icmp_seq=2 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=3 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=4 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=5 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=6 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=7 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=8 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=9 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=10 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=11 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=12 ttl=53 time=7.21 ms
64 bytes from 104.16.62.3: icmp_seq=13 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=14 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=15 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=16 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=17 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=18 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=19 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=20 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=21 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=22 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=23 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=24 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=25 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=26 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=27 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=28 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=29 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=30 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=31 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=32 ttl=53 time=7.21 ms
64 bytes from 104.16.62.3: icmp_seq=33 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=34 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=35 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=36 ttl=53 time=7.43 ms
64 bytes from 104.16.62.3: icmp_seq=37 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=38 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=39 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=40 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=41 ttl=53 time=7.24 ms
64 bytes from 104.16.62.3: icmp_seq=42 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=43 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=44 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=45 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=46 ttl=53 time=7.23 ms
64 bytes from 104.16.62.3: icmp_seq=47 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=48 ttl=53 time=7.38 ms
64 bytes from 104.16.62.3: icmp_seq=49 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=50 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=51 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=52 ttl=53 time=7.27 ms
64 bytes from 104.16.62.3: icmp_seq=53 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=54 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=55 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=56 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=57 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=58 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=59 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=60 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=61 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=62 ttl=53 time=7.23 ms
64 bytes from 104.16.62.3: icmp_seq=63 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=64 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=65 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=66 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=67 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=68 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=69 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=70 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=71 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=72 ttl=53 time=7.26 ms
64 bytes from 104.16.62.3: icmp_seq=73 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=74 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=75 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=76 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=77 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=78 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=79 ttl=53 time=7.27 ms
64 bytes from 104.16.62.3: icmp_seq=80 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=81 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=82 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=83 ttl=53 time=7.40 ms
64 bytes from 104.16.62.3: icmp_seq=84 ttl=53 time=7.26 ms
64 bytes from 104.16.62.3: icmp_seq=85 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=86 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=87 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=88 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=89 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=90 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=91 ttl=53 time=7.30 ms
64 bytes from 104.16.62.3: icmp_seq=92 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=93 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=94 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=95 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=96 ttl=53 time=7.39 ms
64 bytes from 104.16.62.3: icmp_seq=97 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=98 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=99 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=100 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=101 ttl=53 time=7.26 ms
64 bytes from 104.16.62.3: icmp_seq=102 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=103 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=104 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=105 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=106 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=107 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=108 ttl=53 time=7.26 ms
64 bytes from 104.16.62.3: icmp_seq=109 ttl=53 time=7.70 ms
64 bytes from 104.16.62.3: icmp_seq=110 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=111 ttl=53 time=7.30 ms
64 bytes from 104.16.62.3: icmp_seq=112 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=113 ttl=53 time=7.38 ms
64 bytes from 104.16.62.3: icmp_seq=114 ttl=53 time=7.27 ms
64 bytes from 104.16.62.3: icmp_seq=115 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=116 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=117 ttl=53 time=7.22 ms
64 bytes from 104.16.62.3: icmp_seq=118 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=119 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=120 ttl=53 time=7.00 ms

--- 104.16.62.3 ping statistics ---
120 packets transmitted, 120 received, 0% packet loss, time 119197ms
rtt min/avg/max/mdev = 7.000/7.180/7.709/0.113 ms

1493496004
PING 104.16.62.3 (104.16.62.3) 56(84) bytes of data.
64 bytes from 104.16.62.3: icmp_seq=1 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=2 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=3 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=4 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=5 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=6 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=7 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=8 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=9 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=10 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=11 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=12 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=13 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=14 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=15 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=16 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=17 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=18 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=19 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=20 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=21 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=22 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=23 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=24 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=25 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=26 ttl=53 time=49.4 ms
64 bytes from 104.16.62.3: icmp_seq=27 ttl=53 time=7.25 ms
64 bytes from 104.16.62.3: icmp_seq=28 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=29 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=30 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=31 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=32 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=33 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=34 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=35 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=36 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=37 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=38 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=39 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=40 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=41 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=42 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=43 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=44 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=45 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=46 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=47 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=48 ttl=53 time=7.51 ms
64 bytes from 104.16.62.3: icmp_seq=49 ttl=53 time=7.72 ms
64 bytes from 104.16.62.3: icmp_seq=50 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=51 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=52 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=53 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=54 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=55 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=56 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=57 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=58 ttl=53 time=7.32 ms
64 bytes from 104.16.62.3: icmp_seq=59 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=60 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=61 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=62 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=63 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=64 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=65 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=66 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=67 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=68 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=69 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=70 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=71 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=72 ttl=53 time=7.19 ms
64 bytes from 104.16.62.3: icmp_seq=73 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=74 ttl=53 time=7.16 ms
64 bytes from 104.16.62.3: icmp_seq=75 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=76 ttl=53 time=7.21 ms
64 bytes from 104.16.62.3: icmp_seq=77 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=78 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=79 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=80 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=81 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=82 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=83 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=84 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=85 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=86 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=87 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=88 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=89 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=90 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=91 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=92 ttl=53 time=7.10 ms
64 bytes from 104.16.62.3: icmp_seq=93 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=94 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=95 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=96 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=97 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=98 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=99 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=100 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=101 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=102 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=103 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=104 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=105 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=106 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=107 ttl=53 time=7.24 ms
64 bytes from 104.16.62.3: icmp_seq=108 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=109 ttl=53 time=7.18 ms
64 bytes from 104.16.62.3: icmp_seq=110 ttl=53 time=7.23 ms
64 bytes from 104.16.62.3: icmp_seq=111 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=112 ttl=53 time=7.20 ms
64 bytes from 104.16.62.3: icmp_seq=113 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=114 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=115 ttl=53 time=7.08 ms
64 bytes from 104.16.62.3: icmp_seq=116 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=117 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=118 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=119 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=120 ttl=53 time=7.06 ms

--- 104.16.62.3 ping statistics ---
120 packets transmitted, 120 received, 0% packet loss, time 119812ms
rtt min/avg/max/mdev = 6.984/7.435/49.456/3.853 ms

1493517603
PING 104.16.62.3 (104.16.62.3) 56(84) bytes of data.
64 bytes from 104.16.62.3: icmp_seq=1 ttl=53 time=7.11 ms
64 bytes from 104.16.62.3: icmp_seq=2 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=3 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=4 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=5 ttl=53 time=6.96 ms
64 bytes from 104.16.62.3: icmp_seq=6 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=7 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=8 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=9 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=10 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=11 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=12 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=13 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=14 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=15 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=16 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=17 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=18 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=19 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=20 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=21 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=22 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=23 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=24 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=25 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=26 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=27 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=28 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=29 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=30 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=31 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=32 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=33 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=34 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=35 ttl=53 time=7.13 ms
64 bytes from 104.16.62.3: icmp_seq=36 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=37 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=38 ttl=53 time=7.33 ms
64 bytes from 104.16.62.3: icmp_seq=39 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=40 ttl=53 time=7.17 ms
64 bytes from 104.16.62.3: icmp_seq=41 ttl=53 time=7.07 ms
64 bytes from 104.16.62.3: icmp_seq=42 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=43 ttl=53 time=7.15 ms
64 bytes from 104.16.62.3: icmp_seq=44 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=45 ttl=53 time=7.12 ms
64 bytes from 104.16.62.3: icmp_seq=46 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=47 ttl=53 time=7.09 ms
64 bytes from 104.16.62.3: icmp_seq=48 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=49 ttl=53 time=7.06 ms
64 bytes from 104.16.62.3: icmp_seq=50 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=51 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=52 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=53 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=54 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=55 ttl=53 time=7.01 ms
64 bytes from 104.16.62.3: icmp_seq=56 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=57 ttl=53 time=7.03 ms
64 bytes from 104.16.62.3: icmp_seq=58 ttl=53 time=7.14 ms
64 bytes from 104.16.62.3: icmp_seq=59 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=60 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=61 ttl=53 time=7.05 ms
64 bytes from 104.16.62.3: icmp_seq=62 ttl=53 time=7.02 ms
64 bytes from 104.16.62.3: icmp_seq=63 ttl=53 time=7.00 ms
64 bytes from 104.16.62.3: icmp_seq=64 ttl=53 time=6.97 ms
64 bytes from 104.16.62.3: icmp_seq=65 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=66 ttl=53 time=6.99 ms
64 bytes from 104.16.62.3: icmp_seq=67 ttl=53 time=6.98 ms
64 bytes from 104.16.62.3: icmp_seq=68 ttl=53 time=7.04 ms
64 bytes from 104.16.62.3: icmp_seq=69 ttl=53 time=7.01 ms
